timestamp,ext_condition1,ext_condition2,ext_condition3,ext_condition4,condition,size,exchange,price
2018-01-04T15:58:07.909,32,95,255,255,95,600,60,271.6800
2018-01-04T15:58:07.955,32,255,255,255,0,600,57,271.6850
2018-01-04T15:58:08.005,32,95,255,255,95,4480,1,271.6800
2018-01-04T15:58:08.005,32,95,255,255,95,900,1,271.6800
2018-01-04T15:58:08.005,32,95,255,255,95,1200,1,271.6800
2018-01-04T15:58:08.09,32,255,255,255,0,600,57,271.6802
2018-01-04T15:58:08.09,32,255,255,255,0,600,57,271.6802
2018-01-04T15:58:08.104,32,255,255,255,0,600,57,271.6850
2018-01-04T15:58:08.148,32,255,255,255,0,600,57,271.6850
2018-01-04T15:58:08.847,32,95,255,255,95,838,63,271.6900
2018-01-04T15:58:08.998,32,255,255,255,0,1500,57,271.6900
2018-01-04T15:58:11.846,32,95,255,255,95,1700,63,271.6900
2018-01-04T15:58:13.691,32,255,255,255,0,1300,57,271.6850
2018-01-04T15:58:13.703,32,255,255,255,0,500,68,271.6850
2018-01-04T15:58:13.703,32,255,255,255,0,900,68,271.6850
2018-01-04T15:58:13.705,32,255,255,255,0,500,57,271.6802
2018-01-04T15:58:13.706,32,255,255,255,0,900,57,271.6802
2018-01-04T15:58:13.813,32,255,255,255,0,500,57,271.6875
2018-01-04T15:58:13.895,32,95,255,255,95,1700,63,271.6900
2018-01-04T15:58:13.895,32,95,255,255,95,500,7,271.6900
2018-01-04T15:58:13.895,32,255,255,255,0,898,63,271.6900
2018-01-04T15:58:13.895,32,95,255,255,95,800,9,271.6900
2018-01-04T15:58:13.895,32,95,255,255,95,700,9,271.6900
2018-01-04T15:58:13.896,32,95,255,255,95,800,11,271.6900
2018-01-04T15:58:13.896,32,95,255,255,95,800,9,271.6900
2018-01-04T15:58:13.896,32,95,255,255,95,1800,1,271.6900
2018-01-04T15:58:13.896,32,95,255,255,95,700,9,271.6900
2018-01-04T15:58:13.896,32,95,255,255,95,799,7,271.6900
2018-01-04T15:58:13.896,32,95,255,255,95,700,1,271.6900
