symbol,expiration,strike,right,timestamp,bid,ask,delta,theta,vega,rho,epsilon,lambda,gamma,vanna,charm,vomma,veta,vera,speed,zomma,color,ultima,d1,d2,dual_delta,dual_gamma,implied_vol,iv_error,underlying_timestamp,underlying_price
AAPL,20190118,149.0,CALL,2019-01-15T12:03:00,4.3,4.45,0.8111,-0.2022,3.8478,1.0371,-1.075,28.374,0.0594,-0.7216,13.0665,9.0616,0.0048,0.0,0.0,0.0,-0.0052,-63.8228,0.8821,0.8524,-0.8028,0.0,0.3193,0.0,2019-01-15T12:03:00,152.86
AAPL,20190118,149.0,CALL,2019-01-15T12:04:00,4.25,4.4,0.8036,-0.2091,3.9386,1.0267,-1.0642,28.4171,0.0602,-0.7062,12.9426,8.5856,0.0052,0.0,0.0,0.0,-0.0054,-61.0018,0.8545,0.8244,-0.795,0.0,0.3232,0.0001,2019-01-15T12:04:00,152.78
AAPL,20190118,149.0,CALL,2019-01-15T12:05:00,4.3,4.4,0.8107,-0.2018,3.8519,1.0361,-1.0738,28.487,0.0597,-0.7236,13.0665,9.0663,0.0047,0.0,0.0,0.0,-0.0052,-64.1291,0.8805,0.8509,-0.8024,0.0,0.3183,0.0,2019-01-15T12:05:00,152.84
AAPL,20190118,149.0,CALL,2019-01-15T12:06:00,4.3,4.35,0.81,-0.2014,3.8597,1.035,-1.0724,28.6547,0.0602,-0.7265,13.0596,9.0726,0.0046,0.0,0.0,0.0,-0.0052,-64.597,0.8779,0.8484,-0.8017,0.0,0.3168,0.0,2019-01-15T12:06:00,152.81
AAPL,20190118,149.0,CALL,2019-01-15T12:07:00,4.25,4.35,0.8011,-0.2112,3.9659,1.0228,-1.0601,28.4618,0.0605,-0.7018,12.9065,8.4398,0.0053,0.0,0.0,0.0,-0.0055,-60.1676,0.8458,0.8156,-0.7924,0.0,0.3242,0.0,2019-01-15T12:07:00,152.75
AAPL,20190118,149.0,CALL,2019-01-15T12:08:00,4.2,4.3,0.8038,-0.2056,3.9319,1.0264,-1.0632,28.8835,0.0612,-0.7189,12.9634,8.7424,0.0048,0.0,0.0,0.0,-0.0053,-63.1052,0.8556,0.826,-0.7954,0.0,0.3178,0.0001,2019-01-15T12:08:00,152.72
AAPL,20190118,149.0,CALL,2019-01-15T12:09:00,4.1,4.2,0.7911,-0.216,4.0781,1.0092,-1.0451,29.0841,0.0626,-0.6946,12.7106,7.9925,0.0053,0.0,0.0,0.0,-0.0056,-58.6617,0.8104,0.7804,-0.7822,0.0,0.3227,0.0,2019-01-15T12:09:00,152.57
AAPL,20190118,149.0,CALL,2019-01-15T12:10:00,4.1,4.2,0.7931,-0.2137,4.0547,1.0117,-1.0476,29.1613,0.0627,-0.7012,12.7585,8.1388,0.0052,0.0,0.0,0.0,-0.0056,-59.8096,0.8175,0.7876,-0.7843,0.0,0.3208,0.0,2019-01-15T12:10:00,152.58
AAPL,20190118,149.0,CALL,2019-01-15T12:11:00,4.2,4.25,0.8011,-0.2076,3.9627,1.0221,-1.0586,28.9864,0.0616,-0.7152,12.9223,8.5919,0.0048,0.0,0.0,0.0,-0.0054,-62.3701,0.8457,0.8161,-0.7926,0.0,0.3183,0.0,2019-01-15T12:11:00,152.68
AAPL,20190118,149.0,CALL,2019-01-15T12:12:00,4.2,4.3,0.7999,-0.2105,3.9768,1.0202,-1.057,28.7471,0.0612,-0.7061,12.9004,8.4417,0.0051,0.0,0.0,0.0,-0.0055,-60.819,0.8415,0.8116,-0.7913,0.0,0.3217,-0.0001,2019-01-15T12:12:00,152.7
AAPL,20190118,149.0,CALL,2019-01-15T12:13:00,4.15,4.3,0.8052,-0.2028,3.9126,1.0272,-1.0637,29.1359,0.0616,-0.7282,13.0045,8.9015,0.0045,0.0,0.0,0.0,-0.0052,-64.7061,0.8605,0.8313,-0.7969,0.0,0.3144,0.0,2019-01-15T12:13:00,152.7
AAPL,20190118,149.0,CALL,2019-01-15T12:14:00,4.2,4.3,0.8,-0.2105,3.9754,1.0198,-1.0566,28.7509,0.0612,-0.7062,12.9072,8.4422,0.0051,0.0,0.0,0.0,-0.0055,-60.8152,0.8417,0.8118,-0.7913,0.0,0.3217,-0.0002,2019-01-15T12:14:00,152.7
AAPL,20190118,149.0,CALL,2019-01-15T12:15:00,4.1,4.2,0.8013,-0.2041,3.9565,1.0217,-1.0576,29.472,0.0627,-0.7281,12.9425,8.7494,0.0044,0.0,0.0,0.0,-0.0053,-64.5492,0.8466,0.8175,-0.793,0.0,0.3129,0.0,2019-01-15T12:15:00,152.62
AAPL,20190118,149.0,CALL,2019-01-15T12:16:00,4.1,4.2,0.7933,-0.2137,4.0503,1.0106,-1.0464,29.1729,0.0627,-0.7014,12.7789,8.1406,0.0051,0.0,0.0,0.0,-0.0055,-59.8014,0.818,0.7881,-0.7845,0.0,0.3208,-0.0001,2019-01-15T12:16:00,152.58
AAPL,20190118,149.0,CALL,2019-01-15T12:17:00,4.1,4.2,0.7893,-0.2185,4.0947,1.005,-1.0409,29.0245,0.0626,-0.6882,12.6924,7.8513,0.0055,0.0,0.0,0.0,-0.0057,-57.5204,0.8042,0.7741,-0.7803,0.0,0.3247,-0.0001,2019-01-15T12:17:00,152.56
AAPL,20190118,149.0,CALL,2019-01-15T12:18:00,4.05,4.15,0.7899,-0.2153,4.0869,1.0057,-1.0411,29.3892,0.0634,-0.6987,12.7112,7.9865,0.0051,0.0,0.0,0.0,-0.0056,-59.2289,0.8061,0.7764,-0.781,0.0,0.3203,-0.0001,2019-01-15T12:18:00,152.52
AAPL,20190118,149.0,CALL,2019-01-15T12:19:00,3.95,4.05,0.7869,-0.2137,4.1175,1.0017,-1.0363,29.9838,0.065,-0.7063,12.6503,7.9649,0.0048,0.0,0.0,0.0,-0.0055,-60.3814,0.7959,0.7666,-0.7781,0.0,0.3154,0.0001,2019-01-15T12:19:00,152.42
AAPL,20190118,149.0,CALL,2019-01-15T12:20:00,4.05,4.15,0.7879,-0.2177,4.1079,1.0026,-1.038,29.3163,0.0634,-0.692,12.6713,7.8418,0.0053,0.0,0.0,0.0,-0.0056,-58.0663,0.7994,0.7695,-0.779,0.0,0.3222,-0.0001,2019-01-15T12:20:00,152.51
AAPL,20190118,149.0,CALL,2019-01-15T12:21:00,4.1,4.25,0.7936,-0.2146,4.0446,1.0099,-1.0459,29.0421,0.0624,-0.6985,12.7996,8.1155,0.0052,0.0,0.0,0.0,-0.0055,-59.2992,0.8192,0.7892,-0.7848,0.0,0.3222,0.0,2019-01-15T12:21:00,152.6
AAPL,20190118,149.0,CALL,2019-01-15T12:22:00,4.15,4.3,0.797,-0.213,4.0058,1.0141,-1.0506,28.8357,0.0616,-0.701,12.8722,8.2665,0.0052,0.0,0.0,0.0,-0.0055,-59.8135,0.8312,0.8012,-0.7883,0.0,0.3227,0.0,2019-01-15T12:22:00,152.66
AAPL,20190118,149.0,CALL,2019-01-15T12:23:00,4.15,4.3,0.799,-0.2106,3.9818,1.0166,-1.053,28.9103,0.0616,-0.7075,12.9164,8.4146,0.005,0.0,0.0,0.0,-0.0054,-60.9425,0.8384,0.8086,-0.7904,0.0,0.3208,0.0,2019-01-15T12:23:00,152.67
AAPL,20190118,149.0,CALL,2019-01-15T12:24:00,4.15,4.3,0.8011,-0.2082,3.9573,1.0191,-1.0556,28.9849,0.0616,-0.714,12.9594,8.5651,0.0048,0.0,0.0,0.0,-0.0054,-62.0847,0.8456,0.816,-0.7925,0.0,0.3188,0.0,2019-01-15T12:24:00,152.68
AAPL,20190118,149.0,CALL,2019-01-15T12:25:00,4.15,4.3,0.8011,-0.2082,3.9566,1.0189,-1.0554,28.9868,0.0616,-0.7141,12.9628,8.5654,0.0048,0.0,0.0,0.0,-0.0054,-62.0827,0.8457,0.8161,-0.7926,0.0,0.3188,0.0,2019-01-15T12:25:00,152.68
AAPL,20190118,149.0,CALL,2019-01-15T12:26:00,4.05,4.2,0.7964,-0.209,4.0097,1.0126,-1.0481,29.4908,0.0632,-0.7161,12.8756,8.4107,0.0047,0.0,0.0,0.0,-0.0054,-62.262,0.8288,0.7995,-0.7878,0.0,0.3159,0.0,2019-01-15T12:26:00,152.57
AAPL,20190118,149.0,CALL,2019-01-15T12:27:00,4.0,4.1,0.7923,-0.2103,4.054,1.0071,-1.042,29.8303,0.0642,-0.7151,12.7954,8.2503,0.0046,0.0,0.0,0.0,-0.0054,-61.9562,0.8146,0.7854,-0.7837,0.0,0.3144,0.0001,2019-01-15T12:27:00,152.49
AAPL,20190118,149.0,CALL,2019-01-15T12:28:00,4.0,4.1,0.7944,-0.2079,4.0298,1.0097,-1.0446,29.911,0.0643,-0.722,12.8438,8.4047,0.0044,0.0,0.0,0.0,-0.0054,-63.1913,0.8219,0.7929,-0.7859,0.0,0.3125,0.0001,2019-01-15T12:28:00,152.5
AAPL,20190118,149.0,CALL,2019-01-15T12:29:00,4.0,4.1,0.7903,-0.2127,4.0756,1.004,-1.0389,29.7556,0.0642,-0.7082,12.7563,8.0995,0.0048,0.0,0.0,0.0,-0.0055,-60.7345,0.8077,0.7784,-0.7816,0.0,0.3164,0.0,2019-01-15T12:29:00,152.48
AAPL,20190118,149.0,CALL,2019-01-15T12:30:00,4.0,4.1,0.7924,-0.2103,4.0518,1.0065,-1.0414,29.8363,0.0642,-0.7151,12.8057,8.2512,0.0046,0.0,0.0,0.0,-0.0054,-61.9521,0.8149,0.7857,-0.7838,0.0,0.3144,0.0,2019-01-15T12:30:00,152.49
AAPL,20190118,149.0,CALL,2019-01-15T12:31:00,4.0,4.1,0.7904,-0.2127,4.0742,1.0036,-1.0385,29.7596,0.0642,-0.7083,12.7632,8.1001,0.0048,0.0,0.0,0.0,-0.0055,-60.7321,0.8079,0.7785,-0.7817,0.0,0.3164,0.0,2019-01-15T12:31:00,152.48
AAPL,20190118,149.0,CALL,2019-01-15T12:32:00,4.0,4.1,0.7844,-0.2199,4.1406,0.9953,-1.0302,29.526,0.0641,-0.6877,12.6226,7.6615,0.0053,0.0,0.0,0.0,-0.0057,-57.1813,0.7873,0.7573,-0.7754,0.0,0.3222,0.0,2019-01-15T12:32:00,152.45
AAPL,20190118,149.0,CALL,2019-01-15T12:33:00,4.0,4.05,0.7875,-0.2147,4.1049,0.9994,-1.034,29.8637,0.0647,-0.7037,12.7034,7.9449,0.0049,0.0,0.0,0.0,-0.0055,-59.872,0.798,0.7685,-0.7787,0.0,0.3168,0.0,2019-01-15T12:33:00,152.44
AAPL,20190118,149.0,CALL,2019-01-15T12:34:00,3.95,4.0,0.7881,-0.2115,4.0973,1.0,-1.0342,30.25,0.0655,-0.7146,12.7221,8.084,0.0045,0.0,0.0,0.0,-0.0054,-61.6925,0.7998,0.7708,-0.7794,0.0,0.3125,0.0001,2019-01-15T12:34:00,152.4
AAPL,20190118,149.0,CALL,2019-01-15T12:35:00,4.0,4.05,0.7896,-0.2123,4.0807,1.0017,-1.0363,29.9475,0.0647,-0.7107,12.7581,8.0954,0.0047,0.0,0.0,0.0,-0.0055,-61.0892,0.8051,0.7759,-0.7809,0.0,0.3149,0.0,2019-01-15T12:35:00,152.45
AAPL,20190118,149.0,CALL,2019-01-15T12:36:00,4.0,4.1,0.7865,-0.2176,4.1156,0.9972,-1.0321,29.6125,0.0642,-0.6946,12.6854,7.8065,0.0051,0.0,0.0,0.0,-0.0056,-58.3432,0.7944,0.7647,-0.7776,0.0,0.3203,-0.0001,2019-01-15T12:36:00,152.46
AAPL,20190118,149.0,CALL,2019-01-15T12:37:00,4.0,4.1,0.7946,-0.208,4.0233,1.008,-1.0428,29.9289,0.0643,-0.7223,12.8747,8.4074,0.0044,0.0,0.0,0.0,-0.0053,-63.1773,0.8227,0.7937,-0.7861,0.0,0.3125,-0.0002,2019-01-15T12:37:00,152.5
AAPL,20190118,149.0,CALL,2019-01-15T12:38:00,3.95,4.1,0.7856,-0.2171,4.1236,0.9957,-1.0303,29.7942,0.0646,-0.6969,12.6719,7.7992,0.005,0.0,0.0,0.0,-0.0056,-58.6669,0.7914,0.7619,-0.7767,0.0,0.3188,-0.0001,2019-01-15T12:38:00,152.43
AAPL,20190118,149.0,CALL,2019-01-15T12:39:00,4.05,4.15,0.7897,-0.2165,4.0794,1.0008,-1.0361,29.3768,0.0634,-0.6963,12.7673,7.9354,0.0051,0.0,0.0,0.0,-0.0056,-58.695,0.8055,0.7757,-0.7808,0.0,0.3212,0.0,2019-01-15T12:39:00,152.52
AAPL,20190118,149.0,CALL,2019-01-15T12:40:00,4.05,4.15,0.7917,-0.2141,4.056,1.0033,-1.0385,29.4554,0.0634,-0.7031,12.8166,8.0822,0.0049,0.0,0.0,0.0,-0.0055,-59.8585,0.8126,0.783,-0.783,0.0,0.3193,0.0,2019-01-15T12:40:00,152.53
AAPL,20190118,149.0,CALL,2019-01-15T12:41:00,4.05,4.1,0.7949,-0.2089,4.0182,1.0075,-1.0425,29.789,0.0639,-0.7192,12.892,8.3801,0.0045,0.0,0.0,0.0,-0.0053,-62.6318,0.8238,0.7947,-0.7864,0.0,0.3139,0.0,2019-01-15T12:41:00,152.52
AAPL,20190118,149.0,CALL,2019-01-15T12:42:00,4.0,4.1,0.7923,-0.2109,4.0471,1.0038,-1.0386,29.8325,0.0642,-0.714,12.8391,8.2247,0.0046,0.0,0.0,0.0,-0.0054,-61.6658,0.8147,0.7855,-0.7837,0.0,0.3149,0.0,2019-01-15T12:42:00,152.49
AAPL,20190118,149.0,CALL,2019-01-15T12:43:00,4.0,4.1,0.7965,-0.2061,3.9992,1.0091,-1.0439,29.9916,0.0643,-0.7279,12.9315,8.5345,0.0042,0.0,0.0,0.0,-0.0053,-64.139,0.8292,0.8004,-0.7881,0.0,0.311,0.0,2019-01-15T12:43:00,152.51
AAPL,20190118,149.0,CALL,2019-01-15T12:44:00,3.95,4.1,0.7956,-0.2057,4.0079,1.0078,-1.0424,30.1766,0.0648,-0.7305,12.9183,8.5322,0.0041,0.0,0.0,0.0,-0.0053,-64.555,0.8262,0.7975,-0.7872,0.0,0.3095,0.0001,2019-01-15T12:44:00,152.48
AAPL,20190118,149.0,CALL,2019-01-15T12:45:00,4.1,4.2,0.795,-0.2131,4.0181,1.0064,-1.042,29.2248,0.0627,-0.7044,12.8991,8.2089,0.0049,0.0,0.0,0.0,-0.0054,-60.1478,0.8239,0.7942,-0.7863,0.0,0.3203,0.0002,2019-01-15T12:45:00,152.59
AAPL,20190118,149.0,CALL,2019-01-15T12:46:00,4.1,4.2,0.8014,-0.2053,3.9423,1.0148,-1.0505,29.478,0.0627,-0.7259,13.0341,8.6952,0.0044,0.0,0.0,0.0,-0.0052,-63.9404,0.8468,0.8177,-0.793,0.0,0.3139,-0.0001,2019-01-15T12:46:00,152.62
AAPL,20190118,149.0,CALL,2019-01-15T12:47:00,4.2,4.3,0.8082,-0.2021,3.8628,1.0234,-1.0599,29.0479,0.0612,-0.7298,13.1541,8.9998,0.0043,0.0,0.0,0.0,-0.0051,-64.7941,0.8713,0.8421,-0.7999,0.0,0.3149,0.0,2019-01-15T12:47:00,152.74
AAPL,20190118,149.0,CALL,2019-01-15T12:48:00,4.25,4.35,0.8071,-0.2058,3.8766,1.0216,-1.0585,28.6725,0.0604,-0.7173,13.1358,8.808,0.0047,0.0,0.0,0.0,-0.0052,-62.6417,0.8673,0.8377,-0.7987,0.0,0.3198,0.0001,2019-01-15T12:48:00,152.78
AAPL,20190118,149.0,CALL,2019-01-15T12:49:00,4.2,4.3,0.8058,-0.205,3.8904,1.0198,-1.0563,28.9546,0.0612,-0.7219,13.1194,8.8138,0.0045,0.0,0.0,0.0,-0.0052,-63.3768,0.8627,0.8333,-0.7975,0.0,0.3173,0.0001,2019-01-15T12:49:00,152.73
AAPL,20190118,149.0,CALL,2019-01-15T12:50:00,4.25,4.35,0.8071,-0.2058,3.8752,1.0212,-1.0581,28.6761,0.0604,-0.7174,13.1426,8.8085,0.0047,0.0,0.0,0.0,-0.0052,-62.6364,0.8675,0.8379,-0.7988,0.0,0.3198,0.0001,2019-01-15T12:50:00,152.78
AAPL,20190118,149.0,CALL,2019-01-15T12:51:00,4.25,4.35,0.8072,-0.2058,3.8744,1.021,-1.0579,28.678,0.0604,-0.7174,13.146,8.8087,0.0047,0.0,0.0,0.0,-0.0052,-62.6338,0.8676,0.838,-0.7988,0.0,0.3198,0.0,2019-01-15T12:51:00,152.78
AAPL,20190118,149.0,CALL,2019-01-15T12:52:00,4.25,4.35,0.8052,-0.2083,3.8979,1.0182,-1.055,28.61,0.0605,-0.7112,13.1139,8.6585,0.0049,0.0,0.0,0.0,-0.0053,-61.5254,0.8604,0.8306,-0.7967,0.0,0.3217,0.0,2019-01-15T12:52:00,152.77
AAPL,20190118,149.0,CALL,2019-01-15T12:53:00,4.2,4.35,0.8044,-0.2078,3.9058,1.017,-1.0536,28.7785,0.0609,-0.7139,13.1049,8.661,0.0048,0.0,0.0,0.0,-0.0053,-61.9465,0.8577,0.828,-0.796,0.0,0.3203,0.0,2019-01-15T12:53:00,152.74
AAPL,20190118,149.0,CALL,2019-01-15T12:54:00,4.2,4.35,0.815,-0.1951,3.7756,1.0309,-1.0676,29.1593,0.0608,-0.747,13.2811,9.4765,0.0039,0.0,0.0,0.0,-0.0049,-67.9386,0.8966,0.8679,-0.8071,0.0,0.31,0.0001,2019-01-15T12:54:00,152.79
AAPL,20190118,149.0,CALL,2019-01-15T12:55:00,4.25,4.35,0.8053,-0.2083,3.8957,1.0176,-1.0544,28.6156,0.0605,-0.7112,13.1242,8.6592,0.0049,0.0,0.0,0.0,-0.0053,-61.5182,0.8607,0.8309,-0.7968,0.0,0.3217,-0.0001,2019-01-15T12:55:00,152.77
AAPL,20190118,149.0,CALL,2019-01-15T12:56:00,4.2,4.35,0.815,-0.1951,3.7742,1.0306,-1.0671,29.163,0.0608,-0.7471,13.2878,9.4769,0.0039,0.0,0.0,0.0,-0.0049,-67.9312,0.8968,0.8681,-0.8071,0.0,0.31,0.0,2019-01-15T12:56:00,152.79
AAPL,20190118,149.0,CALL,2019-01-15T12:57:00,4.15,4.3,0.8032,-0.207,3.9176,1.0146,-1.0507,29.0681,0.0617,-0.7184,13.097,8.665,0.0046,0.0,0.0,0.0,-0.0053,-62.647,0.8533,0.8239,-0.7948,0.0,0.3178,-0.0001,2019-01-15T12:57:00,152.69
AAPL,20190118,149.0,CALL,2019-01-15T12:58:00,4.2,4.3,0.806,-0.2051,3.8837,1.0181,-1.0545,28.9714,0.0612,-0.7222,13.1501,8.8161,0.0045,0.0,0.0,0.0,-0.0052,-63.3538,0.8636,0.8342,-0.7977,0.0,0.3173,-0.0001,2019-01-15T12:58:00,152.73
AAPL,20190118,149.0,CALL,2019-01-15T12:59:00,4.2,4.3,0.7997,-0.2129,3.9588,1.0094,-1.0458,28.7337,0.0612,-0.7016,13.0332,8.3369,0.0051,0.0,0.0,0.0,-0.0054,-59.735,0.8407,0.8108,-0.7911,0.0,0.3237,0.0,2019-01-15T12:59:00,152.7
AAPL,20190118,149.0,CALL,2019-01-15T13:00:00,4.15,4.3,0.8053,-0.2046,3.8911,1.0167,-1.0529,29.1461,0.0616,-0.725,13.1446,8.8195,0.0044,0.0,0.0,0.0,-0.0052,-63.7946,0.8609,0.8317,-0.797,0.0,0.3159,-0.0001,2019-01-15T13:00:00,152.7
AAPL,20190118,149.0,CALL,2019-01-15T13:01:00,4.2,4.25,0.8053,-0.2046,3.8903,1.0165,-1.0527,29.148,0.0616,-0.725,13.1481,8.8198,0.0044,0.0,0.0,0.0,-0.0052,-63.792,0.861,0.8318,-0.797,0.0,0.3159,-0.0001,2019-01-15T13:01:00,152.7
AAPL,20190118,149.0,CALL,2019-01-15T13:02:00,4.2,4.3,0.8038,-0.2081,3.9093,1.0141,-1.0505,28.882,0.0612,-0.7144,13.1207,8.6344,0.0047,0.0,0.0,0.0,-0.0053,-61.9551,0.8553,0.8258,-0.7953,0.0,0.3198,0.0001,2019-01-15T13:02:00,152.72
AAPL,20190118,149.0,CALL,2019-01-15T13:03:00,4.2,4.35,0.8063,-0.206,3.8785,1.0173,-1.0538,28.8425,0.0609,-0.719,13.169,8.7845,0.0046,0.0,0.0,0.0,-0.0052,-62.7901,0.8646,0.8351,-0.798,0.0,0.3188,0.0001,2019-01-15T13:03:00,152.75
AAPL,20190118,149.0,CALL,2019-01-15T13:04:00,4.25,4.35,0.8071,-0.2064,3.8691,1.0181,-1.0548,28.6769,0.0604,-0.7163,13.1843,8.7814,0.0047,0.0,0.0,0.0,-0.0052,-62.3488,0.8675,0.8379,-0.7988,0.0,0.3203,0.0,2019-01-15T13:04:00,152.78
AAPL,20190118,149.0,CALL,2019-01-15T13:05:00,4.35,4.45,0.816,-0.2002,3.7614,1.0295,-1.0671,28.358,0.0589,-0.7265,13.3215,9.2499,0.0045,0.0,0.0,0.0,-0.005,-64.3169,0.9003,0.8708,-0.8079,0.0,0.3188,0.0,2019-01-15T13:05:00,152.91
AAPL,20190118,149.0,CALL,2019-01-15T13:06:00,4.4,4.45,0.8165,-0.2005,3.7552,1.0298,-1.0676,28.2514,0.0587,-0.7245,13.3304,9.2442,0.0045,0.0,0.0,0.0,-0.0051,-63.9879,0.9022,0.8726,-0.8084,0.0,0.3198,0.0,2019-01-15T13:06:00,152.93
AAPL,20190118,149.0,CALL,2019-01-15T13:07:00,4.35,4.5,0.8229,-0.1926,3.6721,1.0382,-1.076,28.4743,0.0585,-0.7436,13.4148,9.7466,0.004,0.0,0.0,0.0,-0.0048,-67.4382,0.9267,0.8977,-0.8151,0.0,0.3134,0.0002,2019-01-15T13:07:00,152.96
AAPL,20190118,149.0,CALL,2019-01-15T13:08:00,4.4,4.5,0.8172,-0.201,3.7455,1.0303,-1.0683,28.0939,0.0583,-0.7216,13.3451,9.2354,0.0046,0.0,0.0,0.0,-0.0051,-63.4952,0.905,0.8753,-0.8091,0.0,0.3212,0.0,2019-01-15T13:08:00,152.96
AAPL,20190118,149.0,CALL,2019-01-15T13:09:00,4.4,4.5,0.8192,-0.1985,3.7193,1.0328,-1.0708,28.1605,0.0582,-0.7274,13.375,9.3886,0.0045,0.0,0.0,0.0,-0.005,-64.534,0.9127,0.8831,-0.8112,0.0,0.3193,0.0001,2019-01-15T13:09:00,152.97
AAPL,20190118,149.0,CALL,2019-01-15T13:10:00,4.45,4.5,0.8197,-0.1988,3.7132,1.0332,-1.0713,28.0553,0.0579,-0.7254,13.383,9.3816,0.0045,0.0,0.0,0.0,-0.005,-64.196,0.9145,0.8849,-0.8117,0.0,0.3203,0.0,2019-01-15T13:10:00,152.99
AAPL,20190118,149.0,CALL,2019-01-15T13:11:00,4.4,4.45,0.8166,-0.2005,3.7514,1.0289,-1.0666,28.2602,0.0587,-0.7246,13.3473,9.2452,0.0045,0.0,0.0,0.0,-0.005,-63.9698,0.9026,0.8731,-0.8085,0.0,0.3198,-0.0001,2019-01-15T13:11:00,152.93
AAPL,20190118,149.0,CALL,2019-01-15T13:12:00,4.4,4.5,0.8217,-0.1955,3.6867,1.0354,-1.0734,28.2542,0.0582,-0.7347,13.4143,9.5762,0.0043,0.0,0.0,0.0,-0.0049,-65.8143,0.922,0.8927,-0.8138,0.0,0.3168,-0.0001,2019-01-15T13:12:00,152.98
AAPL,20190118,149.0,CALL,2019-01-15T13:13:00,4.35,4.45,0.8138,-0.2032,3.785,1.0247,-1.0623,28.2817,0.059,-0.7193,13.3143,9.0678,0.0046,0.0,0.0,0.0,-0.0051,-62.9788,0.8922,0.8626,-0.8056,0.0,0.3212,0.0,2019-01-15T13:13:00,152.9
AAPL,20190118,149.0,CALL,2019-01-15T13:14:00,4.35,4.5,0.8061,-0.2138,3.8796,1.0142,-1.0519,27.8886,0.0588,-0.6925,13.1893,8.4497,0.0054,0.0,0.0,0.0,-0.0054,-58.3143,0.8639,0.8333,-0.7975,0.0,0.3305,-0.0001,2019-01-15T13:14:00,152.88
AAPL,20190118,149.0,CALL,2019-01-15T13:15:00,4.25,4.4,0.8016,-0.2147,3.9307,1.0082,-1.045,28.3551,0.0602,-0.6949,13.1143,8.3127,0.0052,0.0,0.0,0.0,-0.0054,-58.5691,0.8476,0.8174,-0.7929,0.0,0.3276,-0.0001,2019-01-15T13:15:00,152.77
AAPL,20190118,149.0,CALL,2019-01-15T13:16:00,4.15,4.3,0.801,-0.2106,3.9358,1.0073,-1.0433,28.9803,0.0616,-0.7096,13.1104,8.4591,0.0048,0.0,0.0,0.0,-0.0053,-60.9594,0.8453,0.8156,-0.7924,0.0,0.3208,0.0,2019-01-15T13:16:00,152.68
AAPL,20190118,149.0,CALL,2019-01-15T13:17:00,4.2,4.35,0.8128,-0.1987,3.7935,1.0227,-1.0592,29.0799,0.0608,-0.7383,13.3176,9.255,0.004,0.0,0.0,0.0,-0.005,-66.1628,0.8884,0.8595,-0.8048,0.0,0.3129,0.0001,2019-01-15T13:17:00,152.78
AAPL,20190118,149.0,CALL,2019-01-15T13:18:00,4.2,4.35,0.8084,-0.2041,3.8473,1.0166,-1.0531,28.9156,0.0609,-0.7242,13.2494,8.9105,0.0044,0.0,0.0,0.0,-0.0051,-63.6208,0.8721,0.8428,-0.8001,0.0,0.3173,0.0002,2019-01-15T13:18:00,152.76
AAPL,20190118,149.0,CALL,2019-01-15T13:19:00,4.25,4.35,0.8072,-0.2071,3.8623,1.0147,-1.0514,28.6797,0.0605,-0.7152,13.2296,8.7548,0.0047,0.0,0.0,0.0,-0.0052,-62.06,0.8676,0.838,-0.7988,0.0,0.3208,0.0,2019-01-15T13:19:00,152.78
AAPL,20190118,149.0,CALL,2019-01-15T13:20:00,4.35,4.45,0.8097,-0.2086,3.8332,1.0176,-1.0551,28.1375,0.059,-0.7062,13.2701,8.7415,0.005,0.0,0.0,0.0,-0.0052,-60.6199,0.8769,0.8468,-0.8013,0.0,0.3256,0.0,2019-01-15T13:20:00,152.88
AAPL,20190118,149.0,CALL,2019-01-15T13:21:00,4.35,4.45,0.8181,-0.1983,3.7286,1.0285,-1.066,28.4286,0.0589,-0.7313,13.3983,9.3764,0.0043,0.0,0.0,0.0,-0.005,-65.0815,0.9081,0.8788,-0.81,0.0,0.3173,0.0001,2019-01-15T13:21:00,152.92
AAPL,20190118,149.0,CALL,2019-01-15T13:22:00,4.3,4.45,0.813,-0.2033,3.7911,1.0216,-1.0589,28.4366,0.0594,-0.721,13.3303,9.046,0.0045,0.0,0.0,0.0,-0.0051,-63.1717,0.8891,0.8595,-0.8048,0.0,0.3203,0.0001,2019-01-15T13:22:00,152.87
AAPL,20190118,149.0,CALL,2019-01-15T13:23:00,4.35,4.45,0.8181,-0.1983,3.7271,1.0282,-1.0656,28.4321,0.0589,-0.7314,13.4051,9.3767,0.0043,0.0,0.0,0.0,-0.005,-65.0738,0.9083,0.879,-0.8101,0.0,0.3173,0.0,2019-01-15T13:23:00,152.92
AAPL,20190118,149.0,CALL,2019-01-15T13:24:00,4.4,4.5,0.8173,-0.2016,3.7381,1.0267,-1.0646,28.0983,0.0583,-0.7205,13.3944,9.2076,0.0046,0.0,0.0,0.0,-0.005,-63.1972,0.9052,0.8755,-0.8091,0.0,0.3217,-0.0001,2019-01-15T13:24:00,152.96
AAPL,20190118,149.0,CALL,2019-01-15T13:25:00,4.4,4.45,0.8186,-0.1986,3.7201,1.0283,-1.066,28.3267,0.0586,-0.7294,13.4169,9.3704,0.0043,0.0,0.0,0.0,-0.005,-64.7301,0.9102,0.8809,-0.8106,0.0,0.3183,0.0,2019-01-15T13:25:00,152.94
AAPL,20190118,149.0,CALL,2019-01-15T13:26:00,4.35,4.45,0.8138,-0.2038,3.7798,1.0217,-1.0592,28.2809,0.059,-0.7182,13.3533,9.0399,0.0046,0.0,0.0,0.0,-0.0051,-62.6937,0.8922,0.8625,-0.8056,0.0,0.3217,0.0,2019-01-15T13:26:00,152.9
