timestamp,ext_condition1,ext_condition2,ext_condition3,ext_condition4,condition,size,exchange,price
2018-01-04T09:30:05.535,32,255,255,255,0,500,65,160.540
2018-01-04T09:30:05.535,32,255,255,255,0,500,65,160.540
2018-01-04T09:30:05.536,32,255,255,255,0,600,1,160.540
2018-01-04T09:30:05.536,32,255,255,255,0,501,1,160.540
2018-01-04T09:30:05.569,32,255,255,255,0,600,1,160.540
2018-01-04T09:30:05.658,32,95,255,255,95,600,7,160.530
2018-01-04T09:30:05.76,32,95,255,255,95,500,7,160.530
2018-01-04T09:30:06.189,32,95,255,255,95,600,63,160.520
2018-01-04T09:30:06.494,32,95,255,255,95,600,7,160.530
2018-01-04T09:30:06.717,32,255,255,255,0,1200,9,160.520
2018-01-04T09:30:06.718,32,255,255,255,0,1200,1,160.520
2018-01-04T09:30:06.718,32,255,255,255,0,700,1,160.520
2018-01-04T09:30:06.718,32,255,255,255,0,600,60,160.520
2018-01-04T09:30:06.805,32,255,255,255,0,700,1,160.520
2018-01-04T09:30:06.805,32,255,255,255,0,700,1,160.520
2018-01-04T09:30:06.828,32,255,255,255,0,1600,9,160.510
2018-01-04T09:30:06.828,32,255,255,255,0,2500,1,160.510
2018-01-04T09:30:06.829,32,255,255,255,0,800,60,160.510
2018-01-04T09:30:06.829,32,255,255,255,0,800,65,160.510
2018-01-04T09:30:06.829,32,255,255,255,0,1600,7,160.510
2018-01-04T09:30:06.829,32,255,255,255,0,1600,7,160.510
2018-01-04T09:30:06.863,32,255,255,255,0,1200,1,160.510
2018-01-04T09:30:07.013,32,255,255,255,0,1000,57,160.590
2018-01-04T09:30:07.488,32,255,255,255,0,700,1,160.520
2018-01-04T09:30:07.506,32,255,255,255,0,800,63,160.530
2018-01-04T09:30:07.51,32,255,255,255,0,1600,57,160.530
2018-01-04T09:30:07.511,32,255,255,255,0,1788,57,160.528
2018-01-04T09:30:07.511,32,255,255,255,0,600,57,160.5299
2018-01-04T09:30:07.542,32,95,255,255,95,600,1,160.5200
2018-01-04T09:30:08.398,32,255,255,255,0,800,7,160.520
2018-01-04T09:30:08.437,32,95,255,255,95,600,1,160.520
2018-01-04T09:30:08.437,32,95,255,255,95,600,17,160.520
2018-01-04T09:30:08.437,32,95,255,255,95,500,60,160.520
2018-01-04T09:30:08.439,32,255,255,255,0,1200,57,160.521
2018-01-04T09:30:08.439,32,95,255,255,95,2500,1,160.510
2018-01-04T09:30:08.439,32,95,255,255,95,1600,1,160.510
2018-01-04T09:30:08.439,32,95,255,255,95,1600,9,160.510
2018-01-04T09:30:08.44,32,95,255,255,95,800,60,160.510
2018-01-04T09:30:08.44,32,95,255,255,95,800,63,160.510
2018-01-04T09:30:08.44,32,95,255,255,95,800,64,160.510
2018-01-04T09:30:08.44,32,95,255,255,95,600,65,160.510
2018-01-04T09:30:08.84,32,95,255,255,95,2500,1,160.530
2018-01-04T09:30:08.841,32,95,255,255,95,800,60,160.530
2018-01-04T09:30:08.841,32,95,255,255,95,800,65,160.530
2018-01-04T09:30:08.841,32,95,255,255,95,1600,7,160.520
2018-01-04T09:30:08.841,32,95,255,255,95,1600,7,160.530
2018-01-04T09:30:08.843,32,255,255,255,0,600,57,160.520
2018-01-04T09:30:08.844,32,255,255,255,0,600,57,160.520
2018-01-04T09:30:08.993,32,255,255,255,0,500,1,160.540
2018-01-04T09:30:08.994,32,255,255,255,0,600,7,160.540
2018-01-04T09:30:09.021,32,95,255,255,95,500,7,160.530
2018-01-04T09:30:09.548,32,255,255,255,0,700,1,160.540
2018-01-04T09:30:09.548,32,255,255,255,0,500,7,160.540
2018-01-04T09:30:10.753,32,255,255,255,0,1000,57,160.535
2018-01-04T09:30:13.299,32,95,255,255,95,600,7,160.5500
2018-01-04T09:30:13.33,32,255,255,255,0,500,1,160.550
2018-01-04T09:30:13.33,32,255,255,255,0,700,1,160.550
2018-01-04T09:30:13.606,32,255,255,255,0,700,7,160.550
2018-01-04T09:30:18.388,32,95,255,255,95,600,7,160.540
2018-01-04T09:30:18.818,32,255,255,255,0,500,1,160.530
2018-01-04T09:30:18.939,32,255,255,255,0,500,65,160.540
2018-01-04T09:30:18.94,32,255,255,255,0,500,7,160.540
2018-01-04T09:30:18.971,32,255,255,255,0,800,1,160.540
2018-01-04T09:30:18.971,32,255,255,255,0,800,1,160.540
2018-01-04T09:30:19.695,32,255,255,255,0,700,7,160.530
2018-01-04T09:30:20.605,32,95,255,255,95,700,65,160.520
2018-01-04T09:30:20.605,32,95,255,255,95,500,65,160.520
2018-01-04T09:30:20.605,32,255,255,255,0,504,1,160.520
2018-01-04T09:30:20.632,32,255,255,255,0,7300,7,160.510
2018-01-04T09:30:20.933,32,95,255,255,95,700,1,160.510
2018-01-04T09:30:20.933,32,95,255,255,95,800,1,160.520
2018-01-04T09:30:20.933,32,95,255,255,95,800,1,160.520
2018-01-04T09:30:20.933,32,95,255,255,95,800,60,160.520
2018-01-04T09:30:20.933,32,95,255,255,95,1600,7,160.520
2018-01-04T09:30:20.933,32,95,255,255,95,1600,7,160.520
2018-01-04T09:30:20.938,32,95,255,255,95,600,17,160.510
2018-01-04T09:30:20.965,32,255,255,255,0,600,7,160.530
2018-01-04T09:30:20.983,32,255,255,255,0,620,60,160.530
2018-01-04T09:30:22.886,32,255,255,255,0,600,1,160.510
2018-01-04T09:30:24.868,32,255,255,255,0,700,7,160.490
2018-01-04T09:30:24.869,32,255,255,255,0,3000,7,160.490
2018-01-04T09:30:25.403,32,255,255,255,0,600,1,160.500
2018-01-04T09:30:25.572,32,255,255,255,0,600,57,160.4999
2018-01-04T09:30:25.648,32,255,255,255,0,500,1,160.5000
2018-01-04T09:30:26.182,32,95,255,255,95,800,7,160.490
2018-01-04T09:30:26.182,32,95,255,255,95,800,7,160.490
2018-01-04T09:30:26.182,32,95,255,255,95,1200,7,160.490
2018-01-04T09:30:26.215,32,255,255,255,0,2500,7,160.490
2018-01-04T09:30:26.301,32,255,255,255,0,585,1,160.490
2018-01-04T09:30:26.301,32,255,255,255,0,615,1,160.490
2018-01-04T09:30:26.302,32,255,255,255,0,800,7,160.490
2018-01-04T09:30:26.323,32,255,255,255,0,1100,1,160.490
2018-01-04T09:30:26.323,32,255,255,255,0,897,7,160.490
2018-01-04T09:30:26.364,32,255,255,255,0,2300,7,160.490
2018-01-04T09:30:26.365,32,255,255,255,0,1500,1,160.490
2018-01-04T09:30:26.367,32,255,255,255,0,2300,7,160.490
2018-01-04T09:30:26.837,32,255,255,255,0,700,7,160.490
2018-01-04T09:30:27.898,32,255,255,255,0,700,7,160.490
2018-01-04T09:30:28.324,32,255,255,255,0,800,7,160.490
2018-01-04T09:30:28.393,32,255,255,255,0,1600,7,160.490
2018-01-04T09:30:28.393,32,255,255,255,0,5286,7,160.490
2018-01-04T09:30:29.923,32,95,255,255,95,1278,1,160.480
2018-01-04T09:30:29.923,32,95,255,255,95,600,65,160.480
2018-01-04T09:30:29.923,32,95,255,255,95,500,60,160.480
2018-01-04T09:30:29.923,32,95,255,255,95,500,65,160.480
2018-01-04T09:30:29.923,32,95,255,255,95,800,7,160.480
2018-01-04T09:30:29.923,32,95,255,255,95,681,7,160.480
2018-01-04T09:30:29.924,32,95,255,255,95,500,7,160.480
2018-01-04T09:30:30.192,32,95,255,255,95,500,1,160.4600
2018-01-04T09:30:30.568,32,255,255,255,0,1500,57,160.455
2018-01-04T09:30:31.278,32,255,255,255,0,1788,57,160.4458
2018-01-04T09:30:34.01,32,95,255,255,95,500,7,160.4600
2018-01-04T09:30:36.593,32,255,255,255,0,700,60,160.470
2018-01-04T09:30:36.593,32,255,255,255,0,800,7,160.470
2018-01-04T09:30:36.912,32,255,255,255,0,900,7,160.470
2018-01-04T09:30:36.912,32,255,255,255,0,500,7,160.470
2018-01-04T09:30:38.672,32,255,255,255,0,800,63,160.490
2018-01-04T09:30:38.672,32,255,255,255,0,800,63,160.490
2018-01-04T09:30:38.673,32,255,255,255,0,800,64,160.490
2018-01-04T09:30:38.673,32,255,255,255,0,800,64,160.490
2018-01-04T09:30:38.673,32,255,255,255,0,800,60,160.490
2018-01-04T09:30:38.673,32,255,255,255,0,900,60,160.490
2018-01-04T09:30:38.673,32,255,255,255,0,700,60,160.490
2018-01-04T09:30:38.676,32,255,255,255,0,2500,1,160.490
2018-01-04T09:30:38.676,32,255,255,255,0,2500,1,160.490
2018-01-04T09:30:38.676,32,255,255,255,0,1000,7,160.490
2018-01-04T09:30:38.679,32,255,255,255,0,600,65,160.490
2018-01-04T09:30:38.679,32,255,255,255,0,1600,65,160.490
2018-01-04T09:30:38.679,32,255,255,255,0,800,65,160.490
2018-01-04T09:30:38.698,32,255,255,255,0,1800,1,160.490
2018-01-04T09:30:38.698,32,95,255,255,95,1300,1,160.490
2018-01-04T09:30:38.698,32,255,255,255,0,1670,1,160.490
2018-01-04T09:30:39.891,32,255,255,255,0,800,1,160.530
2018-01-04T09:30:39.995,32,255,255,255,0,900,1,160.530
2018-01-04T09:30:39.995,32,255,255,255,0,2500,1,160.530
2018-01-04T09:30:39.996,32,255,255,255,0,800,60,160.530
2018-01-04T09:30:39.998,32,255,255,255,0,800,65,160.530
2018-01-04T09:30:40.038,32,255,255,255,0,2500,1,160.530
2018-01-04T09:30:40.657,32,255,255,255,0,600,1,160.530
2018-01-04T09:30:40.657,32,255,255,255,0,700,1,160.530
2018-01-04T09:30:40.657,32,255,255,255,0,500,7,160.530
2018-01-04T09:30:44.107,32,95,255,255,95,600,7,160.540
2018-01-04T09:30:45.566,32,255,255,255,0,900,57,160.5363
2018-01-04T09:30:46.004,32,255,255,255,0,500,1,160.530
2018-01-04T09:30:46.004,32,255,255,255,0,700,60,160.530
2018-01-04T09:30:46.004,32,255,255,255,0,600,65,160.530
2018-01-04T09:30:47.35,32,95,255,255,95,500,60,160.530
2018-01-04T09:30:47.35,32,95,255,255,95,700,60,160.530
2018-01-04T09:30:48.715,32,255,255,255,0,500,57,160.5235
2018-01-04T09:30:49.869,32,255,255,255,0,500,7,160.530
2018-01-04T09:30:51.475,32,255,255,255,0,600,1,160.540
2018-01-04T09:30:51.593,32,255,255,255,0,500,1,160.540
2018-01-04T09:30:55.748,32,95,255,255,95,500,1,160.550
2018-01-04T09:30:55.748,32,95,255,255,95,1196,1,160.550
2018-01-04T09:30:55.748,32,255,255,255,0,500,1,160.550
2018-01-04T09:30:56.163,32,255,255,255,0,500,1,160.560
2018-01-04T09:30:57.206,32,95,255,255,95,800,60,160.550
2018-01-04T09:30:57.206,32,95,255,255,95,800,63,160.550
2018-01-04T09:30:57.729,32,95,255,255,95,659,1,160.530
2018-01-04T09:30:57.729,32,95,255,255,95,800,60,160.530
2018-01-04T09:30:57.962,32,255,2,255,2,1000,57,160.5456
2018-01-04T09:30:58.039,32,255,255,255,0,800,63,160.540
2018-01-04T09:30:58.039,32,255,255,255,0,2500,1,160.540
2018-01-04T09:30:58.039,32,255,255,255,0,800,60,160.540
2018-01-04T09:30:58.039,32,255,255,255,0,800,64,160.540
2018-01-04T09:30:58.039,32,255,255,255,0,1000,1,160.540
2018-01-04T09:30:58.039,32,255,255,255,0,1000,60,160.540
2018-01-04T09:30:58.04,32,255,255,255,0,1100,1,160.540
2018-01-04T09:30:58.04,32,255,255,255,0,1600,7,160.540
2018-01-04T09:30:58.04,32,255,255,255,0,1600,7,160.540
2018-01-04T09:30:58.041,32,255,255,255,0,730,65,160.540
2018-01-04T09:30:58.043,32,95,255,255,95,1600,9,160.540
2018-01-04T09:30:58.044,32,255,255,255,0,500,7,160.540
2018-01-04T09:30:58.044,32,255,255,255,0,730,7,160.540
2018-01-04T09:30:58.06,32,95,255,255,95,660,17,160.540
2018-01-04T09:30:58.064,32,255,255,255,0,500,7,160.540
2018-01-04T09:30:58.065,32,255,255,255,0,700,1,160.540
2018-01-04T09:30:58.118,32,255,255,255,0,600,1,160.530
2018-01-04T09:30:58.118,32,255,255,255,0,800,1,160.530
2018-01-04T09:30:58.119,32,255,255,255,0,700,7,160.530
2018-01-04T09:30:58.131,32,255,255,255,0,800,63,160.520
2018-01-04T09:30:58.626,32,95,255,255,95,1304,7,160.530
2018-01-04T09:30:59.785,32,255,255,255,0,600,7,160.540
2018-01-04T09:30:59.785,32,255,255,255,0,600,7,160.540
2018-01-04T09:30:59.864,32,255,255,255,0,600,1,160.540
2018-01-04T09:30:59.864,32,255,255,255,0,500,1,160.540
2018-01-04T09:30:59.864,32,95,255,255,95,900,1,160.550
2018-01-04T09:30:59.865,32,255,255,255,0,700,60,160.540
2018-01-04T09:30:59.883,32,255,255,255,0,800,65,160.540
2018-01-04T09:30:59.883,32,255,255,255,0,700,65,160.540
2018-01-04T09:30:59.948,32,255,255,255,0,1200,11,160.550
2018-01-04T09:30:59.948,32,255,255,255,0,800,63,160.550
2018-01-04T09:30:59.948,32,255,255,255,0,800,63,160.550
2018-01-04T09:30:59.948,32,255,255,255,0,1100,63,160.550
2018-01-04T09:30:59.948,32,255,255,255,0,800,64,160.550
2018-01-04T09:30:59.948,32,255,255,255,0,800,64,160.550
2018-01-04T09:30:59.95,32,255,255,255,0,800,60,160.550
2018-01-04T09:30:59.95,32,255,255,255,0,1600,60,160.550
2018-01-04T09:30:59.95,32,255,255,255,0,1000,60,160.550
2018-01-04T09:30:59.951,32,255,255,255,0,2423,1,160.550
2018-01-04T09:30:59.951,32,255,255,255,0,1600,7,160.550
2018-01-04T09:30:59.951,32,255,255,255,0,2500,7,160.550
2018-01-04T09:30:59.951,32,255,255,255,0,2000,7,160.550
2018-01-04T09:30:59.952,32,255,255,255,0,800,65,160.550
2018-01-04T09:30:59.952,32,255,255,255,0,1600,65,160.550
2018-01-04T09:30:59.952,32,255,255,255,0,1500,65,160.550
2018-01-04T09:31:00.401,32,255,255,255,0,700,1,160.550
2018-01-04T09:31:00.402,32,255,255,255,0,1100,1,160.550
2018-01-04T09:31:00.452,32,255,255,255,0,1600,7,160.540
2018-01-04T09:31:00.452,32,255,255,255,0,1600,7,160.540
2018-01-04T09:31:00.452,32,255,255,255,0,700,7,160.540
2018-01-04T09:31:00.47,32,255,2,255,2,600,57,160.490
2018-01-04T09:31:00.567,32,255,255,255,0,500,60,160.540
2018-01-04T09:31:01.164,32,255,255,255,0,900,1,160.550
2018-01-04T09:31:01.164,32,255,255,255,0,900,1,160.550
2018-01-04T09:31:01.164,32,255,255,255,0,500,60,160.550
2018-01-04T09:31:01.164,32,255,255,255,0,700,60,160.550
2018-01-04T09:31:01.164,32,255,255,255,0,700,65,160.550
2018-01-04T09:31:01.845,32,255,255,255,0,500,1,160.540
2018-01-04T09:31:02.603,32,95,255,255,95,700,1,160.530
2018-01-04T09:31:03.526,32,255,255,255,0,1000,7,160.520
2018-01-04T09:31:05.166,32,255,255,255,0,800,1,160.530
2018-01-04T09:31:05.166,32,255,255,255,0,728,7,160.530
2018-01-04T09:31:05.23,32,255,255,255,0,1100,7,160.530
2018-01-04T09:31:05.23,32,255,255,255,0,500,60,160.530
2018-01-04T09:31:05.23,32,255,255,255,0,500,7,160.530
2018-01-04T09:31:05.23,32,255,255,255,0,600,65,160.530
2018-01-04T09:31:05.23,32,255,255,255,0,500,65,160.530
2018-01-04T09:31:05.863,32,255,255,255,0,2700,57,160.530
2018-01-04T09:31:05.863,32,255,255,255,0,2700,57,160.530
2018-01-04T09:31:05.867,32,255,255,255,0,700,63,160.530
2018-01-04T09:31:05.873,32,255,255,255,0,1200,57,160.530
2018-01-04T09:31:05.898,32,255,255,255,0,900,1,160.530
2018-01-04T09:31:05.898,32,255,255,255,0,1300,7,160.530
2018-01-04T09:31:05.898,32,255,255,255,0,500,60,160.530
2018-01-04T09:31:05.906,32,255,255,255,0,700,63,160.540
2018-01-04T09:31:05.907,32,255,255,255,0,1100,57,160.5400
2018-01-04T09:31:05.909,32,255,255,255,0,600,57,160.540
2018-01-04T09:31:05.91,32,255,255,255,0,1600,9,160.540
2018-01-04T09:31:05.91,32,255,255,255,0,800,64,160.540
2018-01-04T09:31:05.91,32,255,255,255,0,700,57,160.540
2018-01-04T09:31:05.91,32,255,255,255,0,1600,7,160.540
2018-01-04T09:31:05.91,32,255,255,255,0,1300,7,160.540
2018-01-04T09:31:05.925,32,255,255,255,0,800,1,160.540
2018-01-04T09:31:05.926,32,255,255,255,0,600,7,160.540
2018-01-04T09:31:05.927,32,255,255,255,0,600,7,160.540
2018-01-04T09:31:05.973,32,255,255,255,0,500,57,160.540
2018-01-04T09:31:05.997,32,255,255,255,0,2200,57,160.550
2018-01-04T09:31:06.152,32,255,255,255,0,600,57,160.530
2018-01-04T09:31:07.408,32,255,255,255,0,500,57,160.5390
2018-01-04T09:31:07.778,32,95,255,255,95,900,1,160.5400
2018-01-04T09:31:07.778,32,95,255,255,95,1195,7,160.540
2018-01-04T09:31:09.999,32,255,255,255,0,1000,57,160.560
2018-01-04T09:31:10.149,32,95,255,255,95,900,1,160.560
2018-01-04T09:31:10.149,32,95,255,255,95,1300,7,160.560
2018-01-04T09:31:10.715,32,255,255,255,0,600,1,160.560
2018-01-04T09:31:10.731,32,255,255,255,0,500,60,160.560
2018-01-04T09:31:12.145,32,255,255,255,0,500,1,160.570
2018-01-04T09:31:12.145,32,255,255,255,0,600,1,160.570
2018-01-04T09:31:12.145,32,255,255,255,0,500,1,160.570
2018-01-04T09:31:13.676,32,255,255,255,0,625,57,160.550
2018-01-04T09:31:15.801,32,255,255,255,0,1600,7,160.570
2018-01-04T09:31:16.015,32,255,255,255,0,500,1,160.580
2018-01-04T09:31:16.015,32,255,255,255,0,500,7,160.580
2018-01-04T09:31:16.015,32,255,255,255,0,700,7,160.580
2018-01-04T09:31:16.015,32,255,255,255,0,1600,7,160.580
2018-01-04T09:31:16.015,32,255,255,255,0,500,65,160.580
2018-01-04T09:31:16.015,32,255,255,255,0,600,1,160.580
2018-01-04T09:31:16.022,32,95,255,255,95,700,7,160.580
2018-01-04T09:31:16.022,32,95,255,255,95,1200,7,160.580
2018-01-04T09:31:16.022,32,255,255,255,0,600,7,160.580
2018-01-04T09:31:16.023,32,255,255,255,0,667,1,160.590
2018-01-04T09:31:16.023,32,255,255,255,0,1301,1,160.590
2018-01-04T09:31:16.023,32,255,255,255,0,532,1,160.590
2018-01-04T09:31:16.023,32,255,255,255,0,600,1,160.590
2018-01-04T09:31:16.023,32,255,255,255,0,600,9,160.590
2018-01-04T09:31:16.023,32,255,255,255,0,1105,7,160.590
2018-01-04T09:31:16.035,32,255,255,255,0,600,7,160.590
2018-01-04T09:31:16.04,32,95,255,255,95,1334,65,160.600
2018-01-04T09:31:17.568,32,255,255,255,0,900,1,160.610
2018-01-04T09:31:17.568,32,255,255,255,0,1100,1,160.610
2018-01-04T09:31:17.568,32,255,255,255,0,500,7,160.610
2018-01-04T09:31:17.568,32,255,255,255,0,500,7,160.610
2018-01-04T09:31:17.809,32,255,255,255,0,500,7,160.600
2018-01-04T09:31:18.471,32,255,255,255,0,500,7,160.600
2018-01-04T09:31:18.648,32,95,255,255,95,2100,1,160.610
2018-01-04T09:31:18.966,32,255,255,255,0,600,57,160.5989
2018-01-04T09:31:18.969,32,255,255,255,0,500,57,160.600
2018-01-04T09:31:18.97,32,255,255,255,0,500,57,160.5986
2018-01-04T09:31:18.97,32,255,255,255,0,600,57,160.6000
2018-01-04T09:31:18.992,32,255,255,255,0,500,60,160.600
2018-01-04T09:31:21.379,32,255,255,255,0,800,63,160.620
2018-01-04T09:31:21.492,32,95,255,255,95,500,7,160.610
2018-01-04T09:31:22.278,32,255,255,255,0,2700,57,160.6111
2018-01-04T09:31:22.283,32,255,255,255,0,900,57,160.6111
2018-01-04T09:31:24.203,32,255,255,255,0,946,1,160.620
2018-01-04T09:31:25.217,32,255,255,255,0,500,1,160.620
2018-01-04T09:31:25.217,32,255,255,255,0,500,1,160.620
2018-01-04T09:31:25.217,32,255,255,255,0,900,1,160.620
2018-01-04T09:31:25.218,32,255,255,255,0,500,60,160.620
2018-01-04T09:31:26.969,32,255,255,255,0,1080,57,160.635
2018-01-04T09:31:27.101,32,255,255,255,0,500,1,160.630
2018-01-04T09:31:28.326,32,255,255,255,0,620,57,160.6372
2018-01-04T09:31:28.671,32,255,255,255,0,700,7,160.640
2018-01-04T09:31:28.671,32,255,255,255,0,1100,7,160.640
2018-01-04T09:31:29.414,32,255,255,255,0,600,65,160.640
2018-01-04T09:31:29.793,32,255,255,255,0,1000,1,160.650
2018-01-04T09:31:29.793,32,255,255,255,0,800,1,160.650
2018-01-04T09:31:29.793,32,255,255,255,0,700,1,160.650
2018-01-04T09:31:29.793,32,255,255,255,0,700,1,160.650
2018-01-04T09:31:31.88,32,255,255,255,0,800,1,160.660
2018-01-04T09:31:32.973,32,255,255,255,0,800,7,160.660
2018-01-04T09:31:32.973,32,255,255,255,0,800,7,160.660
2018-01-04T09:31:33.579,32,255,255,255,0,500,7,160.660
2018-01-04T09:31:36.754,32,255,255,255,0,700,1,160.680
2018-01-04T09:31:36.754,32,255,255,255,0,500,1,160.680
2018-01-04T09:31:36.754,32,255,255,255,0,500,7,160.680
2018-01-04T09:31:36.754,32,255,255,255,0,800,7,160.680
2018-01-04T09:31:40.194,32,255,255,255,0,600,1,160.700
2018-01-04T09:31:40.194,32,255,255,255,0,600,1,160.700
2018-01-04T09:31:40.194,32,255,255,255,0,572,1,160.700
